Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,Region,Product_ID,Category,Sub_Category,Product_Name,Sales
8733,IN-2018-116988,27-06-2018,29-06-2018,Second Class,PW-19030,Corporate,India,Delhi,West,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44
8734,IN-2018-116988,27-06-2018,29-06-2018,Second Class,PW-19030,Corporate,India,Delhi,West,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3
8735,IN-2018-116988,27-06-2018,29-06-2018,Second Class,PW-19030,Corporate,India,Delhi,West,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,1287.45
8736,IN-2015-169390,07-02-2015,10-02-2015,Second Class,CS-12250,Corporate,India,Delhi,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96
8737,IN-2017-168774,04-09-2017,09-09-2017,Standard Class,RP-19855,Corporate,India,Delhi,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41
8738,IN-2018-161592,06-04-2018,10-04-2018,Standard Class,CS-12175,Corporate,India,Delhi,South,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.1
8739,IN-2018-131961,08-12-2018,11-12-2018,First Class,MJ-17740,Consumer,India,Delhi,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
8740,IN-2018-131961,08-12-2018,11-12-2018,First Class,MJ-17740,Consumer,India,Delhi,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988
8741,IN-2017-102498,24-07-2017,25-07-2017,First Class,JG-15160,Consumer,India,Delhi,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2
8742,IN-2016-113222,09-11-2016,09-11-2016,Same Day,AG-10765,Home Office,India,Delhi,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,10.74
8743,IN-2016-144771,02-10-2016,04-10-2016,First Class,CK-12205,Consumer,India,Delhi,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032
8744,IN-2016-144771,02-10-2016,04-10-2016,First Class,CK-12205,Consumer,India,Delhi,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04
8745,IN-2016-162376,22-11-2016,25-11-2016,Second Class,HD-14785,Home Office,India,Delhi,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,17.12
8746,IN-2016-162376,22-11-2016,25-11-2016,Second Class,HD-14785,Home Office,India,Delhi,East,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,59.94
8747,IN-2018-128076,02-02-2018,07-02-2018,Standard Class,BO-11350,Corporate,India,Delhi,West,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58
8748,IN-2018-128076,02-02-2018,07-02-2018,Standard Class,BO-11350,Corporate,India,Delhi,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96
8749,IN-2018-128076,02-02-2018,07-02-2018,Standard Class,BO-11350,Corporate,India,Delhi,West,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984
8750,IN-2016-163825,16-06-2016,19-06-2016,First Class,LC-16885,Consumer,India,Delhi,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376
8751,IN-2016-163825,16-06-2016,19-06-2016,First Class,LC-16885,Consumer,India,Delhi,East,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98
8752,IN-2017-105662,05-05-2017,09-05-2017,Standard Class,RB-19465,Home Office,India,Delhi,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248
8753,IN-2017-105662,05-05-2017,09-05-2017,Standard Class,RB-19465,Home Office,India,Delhi,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48
8754,IN-2018-152198,09-09-2018,10-09-2018,First Class,JD-16015,Consumer,India,Delhi,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712
8755,IN-2018-152198,09-09-2018,10-09-2018,First Class,JD-16015,Consumer,India,Delhi,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,4.86
8756,IN-2018-152198,09-09-2018,10-09-2018,First Class,JD-16015,Consumer,India,Delhi,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity",6.258
8757,IN-2017-114307,22-07-2017,26-07-2017,Standard Class,MF-17665,Corporate,India,Delhi,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68
8758,IN-2017-114307,22-07-2017,26-07-2017,Standard Class,MF-17665,Corporate,India,Delhi,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84
8759,IN-2017-114307,22-07-2017,26-07-2017,Standard Class,MF-17665,Corporate,India,Delhi,East,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42
8760,IN-2017-114307,22-07-2017,26-07-2017,Standard Class,MF-17665,Corporate,India,Delhi,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4
8761,IN-2017-159891,31-01-2017,06-02-2017,Standard Class,BF-11170,Home Office,India,Delhi,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99
8762,IN-2017-159891,31-01-2017,06-02-2017,Standard Class,BF-11170,Home Office,India,Delhi,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36
8763,IN-2017-112578,29-12-2017,02-01-2018,Standard Class,FO-14305,Consumer,India,Delhi,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03
8764,IN-2017-112578,29-12-2017,02-01-2018,Standard Class,FO-14305,Consumer,India,Delhi,West,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96
8765,IN-2016-107083,21-11-2016,27-11-2016,Standard Class,BB-11545,Corporate,India,Delhi,Central,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344
8766,IN-2016-107083,21-11-2016,27-11-2016,Standard Class,BB-11545,Corporate,India,Delhi,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696
8767,IN-2016-107083,21-11-2016,27-11-2016,Standard Class,BB-11545,Corporate,India,Delhi,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588
8768,IN-2016-107083,21-11-2016,27-11-2016,Standard Class,BB-11545,Corporate,India,Delhi,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98
8769,IN-2016-151722,05-10-2016,09-10-2016,Standard Class,IL-15100,Consumer,India,Delhi,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288
8770,IN-2017-151148,12-09-2017,13-09-2017,Same Day,PO-19180,Home Office,India,Delhi,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952
8771,IN-2017-151148,12-09-2017,13-09-2017,Same Day,PO-19180,Home Office,India,Delhi,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136
8772,IN-2018-115882,14-09-2018,17-09-2018,First Class,DB-13555,Corporate,India,Delhi,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784
8773,IN-2018-115882,14-09-2018,17-09-2018,First Class,DB-13555,Corporate,India,Delhi,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352
8774,IN-2016-132276,23-02-2016,28-02-2016,Standard Class,LC-16960,Home Office,India,Delhi,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88
8775,IN-2016-132276,23-02-2016,28-02-2016,Standard Class,LC-16960,Home Office,India,Delhi,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896
8776,IN-2017-163636,05-12-2017,09-12-2017,Second Class,MP-18175,Home Office,India,Delhi,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,3.536
8777,IN-2017-102813,02-07-2017,03-07-2017,First Class,EA-14035,Corporate,India,Delhi,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43
8778,IN-2017-102813,02-07-2017,03-07-2017,First Class,EA-14035,Corporate,India,Delhi,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472
8779,IN-2018-135377,13-12-2018,18-12-2018,Standard Class,BP-11095,Corporate,India,Delhi,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976
8780,IN-2016-165813,20-03-2016,22-03-2016,Second Class,BM-11785,Consumer,India,Delhi,West,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,29.304
8781,IN-2016-133585,01-03-2016,04-03-2016,First Class,CM-12715,Corporate,India,Delhi,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328
8782,IN-2016-133585,01-03-2016,04-03-2016,First Class,CM-12715,Corporate,India,Delhi,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984
8783,IN-2017-116911,15-09-2017,20-09-2017,Standard Class,JD-16150,Corporate,India,Delhi,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416
8784,IN-2017-116911,15-09-2017,20-09-2017,Standard Class,JD-16150,Corporate,India,Delhi,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39
8785,IN-2018-129224,17-03-2018,23-03-2018,Standard Class,AS-10630,Home Office,India,Delhi,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608
8786,IN-2018-145765,28-05-2018,02-06-2018,Standard Class,CM-11815,Corporate,India,Delhi,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,195.96
8787,IN-2018-145765,28-05-2018,02-06-2018,Standard Class,CM-11815,Corporate,India,Delhi,West,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,15.552
8788,IN-2018-145765,28-05-2018,02-06-2018,Standard Class,CM-11815,Corporate,India,Delhi,West,TEC-AC-10000844,Technology,Accessories,Logitech�Gaming G510s - Keyboard,271.968
8789,IN-2018-126914,15-06-2018,19-06-2018,Standard Class,JE-15715,Consumer,India,Delhi,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Managers Chair,698.352
8790,IN-2018-126914,15-06-2018,19-06-2018,Standard Class,JE-15715,Consumer,India,Delhi,South,FUR-BO-10000468,Furniture,Bookcases,OSullivan 2-Shelf Heavy-Duty Bookcases,77.728
8791,IN-2016-169572,06-09-2016,12-09-2016,Standard Class,AG-10525,Corporate,India,Delhi,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8",46.62
8792,IN-2018-162075,18-03-2018,24-03-2018,Standard Class,TT-21220,Consumer,India,Delhi,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.544
8793,IN-2015-162992,19-12-2015,21-12-2015,First Class,BP-11095,Corporate,India,Delhi,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62
8794,IN-2015-162992,19-12-2015,21-12-2015,First Class,BP-11095,Corporate,India,Delhi,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55
8795,IN-2015-162992,19-12-2015,21-12-2015,First Class,BP-11095,Corporate,India,Delhi,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8
8796,IN-2015-162992,19-12-2015,21-12-2015,First Class,BP-11095,Corporate,India,Delhi,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168
8797,IN-2017-106397,07-07-2017,13-07-2017,Standard Class,MJ-17740,Consumer,India,Delhi,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96
8798,IN-2017-106397,07-07-2017,13-07-2017,Standard Class,MJ-17740,Consumer,India,Delhi,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98
8799,IN-2017-150140,06-04-2017,10-04-2017,Standard Class,VM-21685,Home Office,India,Delhi,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75
8800,IN-2015-116666,08-05-2015,10-05-2015,First Class,KT-16480,Consumer,India,Delhi,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97
8801,IN-2018-148992,23-11-2018,27-11-2018,Standard Class,CS-12250,Corporate,India,Delhi,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,10.688
8802,IN-2017-140935,10-11-2017,12-11-2017,First Class,AB-10015,Consumer,India,Delhi,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,221.98
8803,IN-2017-140935,10-11-2017,12-11-2017,First Class,AB-10015,Consumer,India,Delhi,Central,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96
8804,IN-2015-157644,31-12-2015,01-01-2016,First Class,AH-10030,Corporate,India,Delhi,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77
8805,IN-2015-157644,31-12-2015,01-01-2016,First Class,AH-10030,Corporate,India,Delhi,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9
8806,IN-2018-100398,19-08-2018,23-08-2018,Standard Class,DO-13435,Consumer,India,Delhi,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",102.72
8807,IN-2017-113082,12-09-2017,16-09-2017,Standard Class,MC-17590,Corporate,India,Delhi,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
8808,IN-2018-110646,26-10-2018,31-10-2018,Standard Class,JF-15190,Consumer,India,Delhi,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282
8809,IN-2018-110646,26-10-2018,31-10-2018,Standard Class,JF-15190,Consumer,India,Delhi,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65
8810,IN-2018-110646,26-10-2018,31-10-2018,Standard Class,JF-15190,Consumer,India,Delhi,East,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76
8811,IN-2018-120614,30-05-2018,04-06-2018,Standard Class,SM-20950,Corporate,India,Delhi,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52
8812,IN-2017-140172,08-03-2017,13-03-2017,Standard Class,SP-20650,Corporate,India,Delhi,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144
8813,IN-2017-140172,08-03-2017,13-03-2017,Standard Class,SP-20650,Corporate,India,Delhi,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9
8814,IN-2016-127754,26-07-2016,31-07-2016,Standard Class,CK-12760,Corporate,India,Delhi,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352
8815,IN-2016-144274,23-11-2016,25-11-2016,Second Class,PW-19240,Consumer,India,Delhi,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98
8816,IN-2016-144274,23-11-2016,25-11-2016,Second Class,PW-19240,Consumer,India,Delhi,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2 X 11 Cards, 25 Env./Pack",44.1
8817,IN-2016-144274,23-11-2016,25-11-2016,Second Class,PW-19240,Consumer,India,Delhi,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12
8818,IN-2016-144274,23-11-2016,25-11-2016,Second Class,PW-19240,Consumer,India,Delhi,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56
8819,IN-2016-144274,23-11-2016,25-11-2016,Second Class,PW-19240,Consumer,India,Delhi,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,38.88
8820,IN-2016-142930,28-11-2016,02-12-2016,Standard Class,EB-14170,Consumer,India,Delhi,Central,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52
8821,IN-2018-100622,03-11-2018,07-11-2018,Standard Class,DK-13090,Consumer,India,Delhi,South,TEC-CO-10003236,Technology,Copiers,Canon Image Class D660 Copier,959.984
8822,IN-2018-100622,03-11-2018,07-11-2018,Standard Class,DK-13090,Consumer,India,Delhi,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086
8823,IN-2018-100622,03-11-2018,07-11-2018,Standard Class,DK-13090,Consumer,India,Delhi,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984
8824,IN-2018-100622,03-11-2018,07-11-2018,Standard Class,DK-13090,Consumer,India,Delhi,South,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,10.688
8825,IN-2018-117156,21-03-2018,23-03-2018,Second Class,TB-21055,Consumer,India,Delhi,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856
8826,IN-2016-115399,19-12-2016,22-12-2016,First Class,AG-10900,Consumer,India,Delhi,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912
8827,IN-2015-157847,02-04-2015,06-04-2015,Second Class,SC-20020,Consumer,India,Delhi,Central,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,26.72
8828,IN-2015-157847,02-04-2015,06-04-2015,Second Class,SC-20020,Consumer,India,Delhi,Central,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,33.488
8829,IN-2016-115168,05-06-2016,09-06-2016,Standard Class,BB-11545,Corporate,India,Delhi,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56
8830,IN-2015-109680,06-10-2015,09-10-2015,First Class,VP-21760,Corporate,India,Delhi,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34
8831,IN-2017-167983,21-08-2017,24-08-2017,Second Class,RP-19270,Corporate,India,Delhi,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44
8832,IN-2016-145324,15-11-2016,19-11-2016,Standard Class,DH-13675,Home Office,India,Delhi,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96
8833,IN-2016-153423,22-06-2016,27-06-2016,Standard Class,SW-20455,Consumer,India,Delhi,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568
8834,IN-2018-132675,24-09-2018,28-09-2018,Standard Class,KF-16285,Home Office,India,Delhi,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51
8835,IN-2018-132675,24-09-2018,28-09-2018,Standard Class,KF-16285,Home Office,India,Delhi,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,89.9
8836,IN-2018-132675,24-09-2018,28-09-2018,Standard Class,KF-16285,Home Office,India,Delhi,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28
8837,IN-2018-132675,24-09-2018,28-09-2018,Standard Class,KF-16285,Home Office,India,Delhi,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72
8838,IN-2018-132675,24-09-2018,28-09-2018,Standard Class,KF-16285,Home Office,India,Delhi,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75
8839,IN-2015-153808,06-04-2015,10-04-2015,Second Class,FH-14275,Corporate,India,Delhi,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95
8840,IN-2015-153808,06-04-2015,10-04-2015,Second Class,FH-14275,Corporate,India,Delhi,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3 Capacity, Black, 1040 sheets",65.568
8841,IN-2015-153808,06-04-2015,10-04-2015,Second Class,FH-14275,Corporate,India,Delhi,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97
8842,IN-2017-112396,09-02-2017,13-02-2017,Standard Class,JR-16210,Corporate,India,Delhi,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97
8843,IN-2017-112396,09-02-2017,13-02-2017,Standard Class,JR-16210,Corporate,India,Delhi,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86
8844,IN-2015-141173,18-11-2015,20-11-2015,Second Class,JC-16105,Corporate,India,Delhi,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15
8845,IN-2018-156664,18-12-2018,23-12-2018,Standard Class,BP-11290,Consumer,India,Delhi,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236
8846,IN-2018-156664,18-12-2018,23-12-2018,Standard Class,BP-11290,Consumer,India,Delhi,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824
8847,IN-2018-156664,18-12-2018,23-12-2018,Standard Class,BP-11290,Consumer,India,Delhi,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11 x 17, Ream",91.36
8848,IN-2018-156664,18-12-2018,23-12-2018,Standard Class,BP-11290,Consumer,India,Delhi,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112
8849,IN-2016-140718,02-07-2016,04-07-2016,First Class,FA-14230,Corporate,India,Delhi,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24
8850,IN-2016-140718,02-07-2016,04-07-2016,First Class,FA-14230,Corporate,India,Delhi,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84
8851,IN-2016-140718,02-07-2016,04-07-2016,First Class,FA-14230,Corporate,India,Delhi,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892
8852,IN-2016-140718,02-07-2016,04-07-2016,First Class,FA-14230,Corporate,India,Delhi,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392
8853,IN-2015-119977,08-10-2015,13-10-2015,Second Class,DN-13690,Consumer,India,Delhi,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92
8854,IN-2016-115343,22-09-2016,25-09-2016,First Class,FO-14305,Consumer,India,Delhi,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8 Cut, 8L",55.6
8855,IN-2016-115343,22-09-2016,25-09-2016,First Class,FO-14305,Consumer,India,Delhi,East,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976
8856,IN-2018-163671,24-12-2018,30-12-2018,Standard Class,DP-13105,Corporate,India,Delhi,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312
8857,IN-2018-135909,13-10-2018,20-10-2018,Standard Class,JW-15220,Corporate,India,Delhi,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94
8858,IN-2018-135909,13-10-2018,20-10-2018,Standard Class,JW-15220,Corporate,India,Delhi,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984
8859,IN-2018-135909,13-10-2018,20-10-2018,Standard Class,JW-15220,Corporate,India,Delhi,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96
8860,IN-2018-114356,20-08-2018,26-08-2018,Standard Class,TT-21460,Home Office,India,Delhi,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,35.96
8861,IN-2016-125934,11-09-2016,18-09-2016,Standard Class,SN-20560,Home Office,India,Delhi,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05
8862,IN-2016-125934,11-09-2016,18-09-2016,Standard Class,SN-20560,Home Office,India,Delhi,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92
8863,IN-2016-125934,11-09-2016,18-09-2016,Standard Class,SN-20560,Home Office,India,Delhi,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6
8864,IN-2016-125934,11-09-2016,18-09-2016,Standard Class,SN-20560,Home Office,India,Delhi,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04
8865,IN-2016-125934,11-09-2016,18-09-2016,Standard Class,SN-20560,Home Office,India,Delhi,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88
8866,IN-2016-158148,20-12-2016,26-12-2016,Standard Class,JM-15865,Consumer,India,Delhi,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27
8867,IN-2015-120411,20-09-2015,23-09-2015,First Class,SB-20185,Consumer,India,Delhi,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43
8868,IN-2015-120411,20-09-2015,23-09-2015,First Class,SB-20185,Consumer,India,Delhi,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12
8869,IN-2017-158260,04-11-2017,08-11-2017,Standard Class,CC-12475,Consumer,India,Delhi,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4
8870,IN-2018-101805,01-12-2018,06-12-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92
8871,IN-2018-101805,01-12-2018,06-12-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68
8872,IN-2018-101805,01-12-2018,06-12-2018,Standard Class,SH-19975,Corporate,India,Delhi,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand",541.24
8873,IN-2015-105137,10-10-2015,10-10-2015,Same Day,RB-19435,Consumer,India,Delhi,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994
